make_id,model_id,year,cylinder_capacity,km,color,region,price,fuel_type_id,transmission_id,traction_id,age
59,1450,2017,1600,108000,-1,6,13000000,1,0,0,7
11,156,2016,5300,155000,-1,5,20500000,0,1,1,8
42,513,2014,0,98800,0,0,18990000,0,1,-1,10
43,5944,2022,2000,29500,-1,0,18500000,0,1,1,2
27,353,2013,0,170000,-1,6,6500000,0,0,-1,11
42,570,2020,0,48000,1,0,26980000,0,1,-1,4
11,908,2013,0,74745,-1,8,4000000,0,0,-1,11
27,339,2006,2500,250,-1,5,5500000,1,0,-1,18
20,293,2020,0,70000,-1,0,54000000,0,1,-1,4
59,720,2021,2200,56000,-1,2,17300000,1,0,1,3
10,5880,2018,1600,108000,-1,1,6200000,0,0,-1,6
33,393,2018,2000,94000,-1,4,14000000,0,0,-1,6
65,800,2018,0,101971,9,0,13490000,1,1,-1,6
63,760,2012,2400,165000,-1,0,9100000,0,0,1,12
19,266,2019,1400,60000,-1,1,6800000,0,0,0,5
16,240,2012,0,117000,1,0,7980000,0,1,-1,12
13,208,2019,1500,63000,0,0,13790000,1,0,0,5
45,602,2015,2500,133000,-1,0,10000000,1,0,0,9
11,908,2013,0,220000,-1,6,2500000,0,0,-1,11
6,116,2006,0,199700,-1,2,7990000,0,1,-1,18
55,698,2010,1600,177000,-1,6,4200000,0,0,0,14
52,686,2019,1600,87400,-1,4,9200000,0,0,0,5
49,646,2018,0,114000,-1,0,18960000,1,0,-1,6
61,745,2017,1200,60000,-1,0,6490000,0,0,0,7
56,700,2022,1400,36000,0,0,15990000,0,1,0,2
40,473,2008,2300,110000,-1,8,7000000,0,1,1,16
31,385,2019,6000,46000,-1,0,17500000,0,0,1,5
19,5603,2018,1300,59800,0,0,7290000,0,0,0,6
42,5833,2019,0,81000,-1,0,50150000,1,1,-1,5
49,651,2005,2200,220000,-1,0,6350000,0,1,0,19
49,6011,2023,0,600,-1,0,24380000,1,0,1,1
61,734,2018,0,20500,-1,9,14000000,0,1,1,6
11,820,2015,1800,82000,-1,11,6000000,0,1,-1,9
13,988,2019,1600,72500,-1,1,8700000,1,0,0,5
27,353,2011,5800,170,-1,12,5800000,0,1,-1,13
49,810,2016,1400,110000,-1,3,8000000,1,0,0,8
23,5940,2017,2000,100000,-1,1,7900000,1,0,0,7
64,5900,2022,0,65355,-1,4,12590000,0,0,0,2
61,736,2022,1400,9000,-1,3,16000000,0,0,0,2
27,338,2021,2200,67604,-1,0,25990000,1,1,1,3
11,173,2013,2900,186698,0,5,8790000,0,1,0,11
64,788,1974,0,99999,-1,0,10990000,0,1,-1,50
64,780,2013,1600,90000,-1,8,5200000,0,0,0,11
33,407,2012,1600,155000,-1,5,6490000,0,0,-1,12
10,5882,2021,0,41000,-1,1,7690000,0,0,-1,3
64,5597,2021,3600,47178,-1,0,37990000,0,1,1,3
49,642,2015,1600,193000,-1,0,5800000,1,0,-1,9
11,820,2016,1800,101000,-1,0,7600000,0,0,-1,8
59,721,2013,0,103000,-1,0,9000000,1,0,-1,11
33,400,2015,1400,162000,-1,0,6500000,0,0,0,9
27,353,2020,1400,79698,-1,1,9000000,0,0,-1,4
33,408,2008,2700,230000,-1,3,6000000,0,0,-1,16
49,810,2019,0,95000,-1,0,8970000,1,0,-1,5
61,734,2019,1600,50000,1,5,16900000,0,1,1,5
63,760,2018,0,81000,-1,0,13490000,0,1,0,6
13,200,2008,0,198000,-1,0,3999999,0,0,-1,16
20,286,2020,2300,61000,1,5,26900000,0,1,1,4
11,176,2016,0,95519,-1,0,9990000,0,1,1,8
33,410,2018,1200,170000,-1,0,5200000,0,0,0,6
61,752,2020,1000,46539,-1,0,4980000,0,0,-1,4
49,810,2017,0,44000,-1,7,11400000,1,0,-1,7
31,1637,2018,1700,60000,-1,0,11500000,0,0,0,6
27,5914,2020,1600,35658,-1,6,9290000,0,0,0,4
63,762,2018,2400,131000,0,0,12490000,1,0,0,6
40,470,2018,0,39000,-1,0,9500000,0,0,-1,6
19,266,2016,1400,41415,-1,0,4980000,0,0,-1,8
6,79,2017,2000,84000,-1,0,17000000,0,1,0,7
22,6068,2022,1500,8060,0,1,14690000,0,1,0,2
47,616,2012,2000,182000,-1,4,6090000,0,0,0,12
6,124,2013,0,117500,-1,0,9500000,0,0,-1,11
60,727,2020,6000,36000,-1,0,17990000,0,1,1,4
33,407,2015,1600,170000,-1,0,7500000,0,0,0,9
29,362,2014,0,114890,-1,12,4700000,0,0,-1,10
49,810,2019,1600,49000,-1,6,10490000,1,0,0,5
17,1034,2016,1600,280000,-1,0,3000000,0,0,-1,8
61,750,2020,1400,18800,-1,3,11000000,0,1,0,4
42,1186,2011,0,160000,-1,1,8850000,0,1,-1,13
56,5902,2021,1600,39425,-1,0,11990000,0,1,0,3
11,5969,2022,1500,7000,0,6,11200000,0,0,0,2
40,475,2021,2200,36000,-1,5,25500000,1,0,1,3
42,537,2017,0,77000,-1,2,27990000,0,1,-1,7
4,6023,2014,0,44800,-1,0,33990000,0,1,-1,10
63,758,2014,5700,142000,-1,5,15500000,0,1,1,10
33,409,2007,2000,210646,-1,0,3200000,0,0,-1,17
49,654,2020,1500,49800,-1,0,13700000,1,1,0,4
6,122,2017,0,88000,-1,0,14990000,0,1,-1,7
13,201,2022,0,31609,-1,0,10990000,0,0,-1,2
47,616,2013,2000,171000,-1,0,7190000,0,0,-1,11
63,770,2011,1600,172000,-1,0,4300000,0,0,-1,13
11,170,2016,1800,82000,-1,7,6300000,0,0,-1,8
11,169,2017,2500,181000,-1,0,8790000,1,0,1,7
112,5590,2018,2000,122000,-1,0,12890000,1,1,1,6
61,746,2014,0,109000,-1,3,9200000,0,0,-1,10
23,827,2018,0,46105,-1,6,6190000,0,0,0,6
27,6007,2023,0,2700,-1,3,29990000,1,1,-1,1
26,329,2019,1500,53100,-1,1,8750000,0,0,-1,5
6,124,2011,1600,138000,-1,5,7900000,0,0,-1,13
42,6146,2016,0,180000,-1,2,15290000,1,1,-1,8
27,353,2014,0,51000,-1,0,8000000,0,1,-1,10
33,414,2019,2500,116000,-1,0,14800000,1,0,-1,5
35,431,2018,3500,123000,1,0,24900000,0,1,1,6
45,601,2018,1600,34000,-1,6,10450000,0,0,0,6
6,123,2019,2000,225700,0,0,16890000,1,1,0,5
49,651,2005,2900,90000,-1,0,4500000,0,1,0,19
48,5884,2019,1600,59444,6,0,12690000,0,1,-1,5
11,183,2007,1800,10101010,-1,4,3000000,0,0,0,17
61,753,2005,1600,320437,-1,0,3800000,0,0,0,19
17,1027,2013,1600,125000,-1,0,5500000,0,0,-1,11
27,334,2016,2000,173000,-1,2,13990000,1,0,0,8
61,747,2000,0,1,-1,10,2800000,0,1,-1,24
20,286,2016,3500,65000,-1,14,12300000,0,1,-1,8
47,622,2014,2500,160000,-1,0,10500000,1,0,-1,10
52,686,2016,2000,30000,-1,0,7900000,0,0,1,8
13,208,2023,1500,20200,0,0,27990000,1,1,0,1
64,1330,1988,1800,18000,-1,3,200000,0,0,-1,36
19,267,2018,0,1000,-1,0,300000,0,0,-1,6
61,750,2019,1400,71000,-1,0,8650000,0,1,-1,5
45,602,2014,2500,231000,-1,0,7400000,1,0,0,10
73,5650,2020,1500,100000000,-1,0,7280000,0,1,-1,4
47,5589,2017,2500,74918,0,1,14690000,1,0,-1,7
60,727,2020,2000,62000,-1,0,14980000,0,1,1,4
60,727,2017,0,62000,-1,5,11000000,0,1,1,7
13,208,2021,0,46000,-1,0,17990000,1,1,-1,3
33,408,2021,3500,50000,-1,3,32000000,0,1,-1,3
42,570,2017,2000,60200,0,0,19990000,0,1,0,7
42,1463,2017,2000,101035,1,0,23980000,0,1,1,7
10,6105,2014,0,65000,-1,8,120000,0,0,-1,10
33,393,2023,2000,26000,-1,0,11650000,0,0,-1,1
60,1721,2018,2000,54000,0,0,22990000,0,1,1,6
20,1096,2022,0,30700,-1,10,22990000,0,1,-1,2
40,1447,2023,2000,6500,-1,0,17280000,0,1,0,1
33,410,2012,1200,105000,-1,0,5150000,0,0,0,12
6,116,2023,2000,14000,-1,0,38900000,1,1,-1,1
49,650,2008,0,38630,-1,0,19090000,1,1,-1,16
45,602,2019,2400,100000,-1,7,14300000,1,0,1,5
33,410,2021,1200,43000,-1,0,7980000,0,0,0,3
40,470,2021,0,84000,-1,3,16800000,0,0,-1,3
11,156,2018,5300,130000,-1,4,23500000,0,1,1,6
20,285,2017,2000,68000,-1,3,10990000,0,1,0,7
47,1454,2019,2300,140000,-1,3,13500000,1,0,1,5
45,599,2008,3000,216000,-1,0,6000000,0,0,1,16
11,944,2018,1200,64977,-1,1,6500000,0,0,0,6
27,346,2016,0,89700,-1,0,4680000,0,0,-1,8
49,813,2016,1600,67305,-1,0,6990000,0,0,-1,8
63,760,2018,2000,41100,-1,0,12000000,0,0,0,6
11,173,2022,2800,27300,-1,13,30000000,1,0,1,2
11,169,2020,2500,100121,-1,5,13490000,1,0,1,4
27,1691,2022,7800,11000,-1,6,8900000,0,0,0,2
63,760,2011,2400,145000,-1,0,7000000,0,1,0,13
64,780,2021,1600,23400,-1,0,10880000,0,0,-1,3
20,299,2017,1600,81800,-1,6,7500000,0,0,-1,7
49,650,2008,0,78348,-1,0,25980000,1,1,-1,16
43,5587,2023,1500,10000,-1,0,15500000,0,1,0,1
40,1447,2019,0,33000,-1,3,13900000,0,1,-1,5
40,470,2007,0,195000,-1,11,4700000,0,0,-1,17
27,334,2018,2000,100000,-1,0,16000000,1,1,0,6
31,382,2014,0,176000,-1,0,11900000,0,1,1,10
47,1829,2018,400,69000,-1,5,10400000,0,0,-1,6
33,410,2016,1200,121000,-1,0,5000000,0,0,0,8
43,5586,2021,1500,69825,-1,4,9100000,0,0,0,3
40,470,2017,2000,43000,-1,3,11400000,0,0,0,7
47,616,2013,0,150000,-1,0,6990000,0,0,-1,11
20,287,2016,2000,120000,-1,5,8900000,0,1,0,8
43,5586,2021,0,52440,-1,5,9190000,0,0,-1,3
45,598,2008,0,230000,-1,0,6300000,0,1,-1,16
47,610,2014,1600,141000,-1,0,5390000,0,0,0,10
33,405,2018,2000,97000,-1,0,13790000,0,1,0,6
61,747,2014,2400,106000,-1,3,6490000,0,0,1,10
20,299,2005,1600,214000,-1,1,3500000,0,0,0,19
27,1471,2018,1600,82000,-1,2,11800000,0,1,0,6
49,657,2020,1500,75000,-1,0,16790000,1,1,-1,4
63,760,2018,2000,121000,0,1,13490000,0,1,0,6
49,810,2017,1200,100000,-1,8,8000000,0,0,0,7
40,470,2022,2000,26000,-1,0,18990000,0,1,0,2
47,616,2010,1600,157000,-1,3,5500000,0,0,0,14
47,616,2017,2000,102278,-1,0,9990000,0,0,-1,7
19,266,2020,1400,46867,-1,0,8900000,0,0,-1,4
33,409,2014,0,110000,-1,0,10500000,1,0,-1,10
63,760,2018,0,110000,-1,5,11800000,0,1,-1,6
23,827,2019,0,56858,-1,1,6200000,0,0,-1,5
11,177,2012,0,67000,-1,1,18000000,0,1,-1,12
40,470,2018,0,73640,5,0,9400000,0,0,-1,6
63,760,2016,2000,102300,-1,3,12300000,0,0,0,8
45,599,2019,2400,94000,-1,1,21500000,1,0,1,5
63,762,2017,0,130000,-1,0,20000000,1,0,-1,7
49,646,2017,2200,98000,-1,0,14480000,1,0,-1,7
13,213,2021,1600,75212,-1,0,9990000,0,0,-1,3
27,1691,2022,1200,26500,-1,0,8900000,0,0,0,2
11,169,2019,2500,60000,-1,2,13990000,1,0,0,5
52,833,2008,1600,138000,-1,0,2985000,0,1,0,16
4,880,2012,0,77500,6,0,53850000,0,1,-1,12
11,169,2019,2500,186900,0,0,9490000,1,0,0,5
20,286,2014,3500,143774,-1,0,14500000,0,1,0,10
13,213,2013,1600,311000,-1,10,5500000,1,0,0,11
11,908,2016,0,62915,-1,3,5900000,0,0,-1,8
49,660,2012,1000,130000,-1,0,3990000,0,0,0,12
40,471,2014,1500,175000,-1,0,6200000,0,0,0,10
49,642,2020,1600,95000,1,5,10990000,1,0,0,4
27,1691,2018,1200,76357,-1,0,5990000,0,0,0,6
23,5866,2018,1500,79000,-1,7,5600000,0,0,0,6
27,335,2007,2900,281000,-1,6,5500000,1,0,1,17
9,1673,2018,1500,85000,-1,0,6500000,0,0,-1,6
47,616,2017,2000,85000,-1,0,8900000,0,0,-1,7
16,242,2006,3700,230000,-1,0,3500000,0,1,-1,18
20,284,2021,3200,71850,8,6,32490000,1,1,1,3
47,622,2021,2300,39000,0,0,17850000,1,0,1,3
43,583,2021,1500,39895,0,5,11490000,0,1,-1,3
27,338,2014,0,97000,-1,2,11500000,0,0,-1,10
32,5910,2020,0,90000,-1,0,10490000,1,0,1,4
27,334,2017,2000,75000,-1,0,12980000,0,1,-1,7
61,747,2010,0,135000,-1,6,7300000,0,1,-1,14
27,1471,2023,0,24256,-1,0,16890000,0,1,-1,1
64,780,2012,1600,159000,-1,6,3990000,0,0,0,12
40,474,2021,2000,47500,8,0,19490000,0,1,1,3
64,777,1996,0,209899,-1,3,900000,0,0,-1,28
65,793,2022,2000,39066,-1,0,49999999,0,1,1,2
44,595,2012,9000,123000,-1,11,9000000,0,0,-1,12
63,762,2018,2400,110000,-1,2,14990000,1,0,0,6
45,602,2019,2400,88000,-1,3,13900000,1,0,-1,5
31,1637,2022,1800,39844,9,0,12390000,0,0,-1,2
11,158,2017,1500,97000,-1,0,5500000,0,0,-1,7
45,1395,2019,1200,32500,-1,0,6500000,0,0,-1,5
64,781,2017,0,90625,4,8,10790000,1,1,-1,7
202,5643,2018,0,53000,-1,5,9250000,0,0,-1,6
64,1372,2022,1600,22500,-1,1,7900000,0,0,-1,2
47,625,2015,1600,82500,1,0,9190000,0,1,-1,9
64,783,2017,2000,60000,-1,0,4690000,1,1,-1,7
40,474,2020,2200,40000,-1,6,24000000,1,1,1,4
61,735,2010,1600,10000,-1,2,4800000,0,0,0,14
43,586,2022,1500,29000,0,0,7690000,0,0,-1,2
211,5979,2023,1500,8400,5,1,13990000,0,1,0,1
27,339,2017,2500,133000,-1,0,9200000,1,0,-1,7
6,124,2013,0,180000,-1,0,10000000,0,0,-1,11
11,820,2016,1800,113000,-1,4,9200000,0,1,-1,8
27,1471,2023,0,25494,-1,0,16890000,0,1,-1,1
50,5814,2002,3500,100000000,-1,9,49000000,0,0,-1,22
45,602,2022,2400,43400,1,0,18490000,1,0,0,2
65,802,2013,1600,159000,-1,0,8490000,1,1,0,11
45,602,2021,2400,90000,-1,0,14590000,1,0,0,3
27,347,2008,0,93000,-1,0,3350000,0,0,-1,16
33,401,2016,0,109600,-1,5,4700000,0,0,-1,8
27,1459,2018,0,60389,-1,7,23000000,1,0,-1,6
4,27,2016,2000,97500,-1,0,19000000,0,1,-1,8
11,173,2022,2800,57350,-1,0,26390000,1,1,1,2
49,810,2015,0,102000,-1,0,7000000,1,0,-1,9
45,602,2023,2400,9020,0,0,29480000,1,1,1,1
60,723,2017,1600,78200,-1,0,13000000,0,1,1,7
33,410,2013,0,146000,-1,2,4300000,0,0,-1,11
42,1438,2016,5000,245000,-1,0,18980000,1,0,-1,8
60,723,2018,0,64000,1,2,14990000,0,1,-1,6
42,542,2013,1800,143000,-1,2,11800000,0,1,0,11
33,396,2016,2400,89000,-1,0,14790000,0,1,1,8
6,118,2013,1600,117000,0,0,11990000,0,1,-1,11
11,1693,2017,1400,92640,-1,0,7500000,0,0,-1,7
43,586,2022,1500,36671,0,0,6990000,0,0,-1,2
20,299,2017,0,47000,-1,0,8900000,0,0,-1,7
57,709,2014,1600,125000,-1,0,6000000,0,0,0,10
45,600,2009,3800,187000,-1,0,12200000,1,1,1,15
49,654,2013,1600,200000,-1,0,7500000,1,0,0,11
63,763,2017,1800,18000,-1,0,12800000,0,1,0,7
47,616,2016,0,74000,-1,0,9900000,0,1,-1,8
45,602,2017,2400,37186,-1,0,11500000,1,0,-1,7
33,407,2020,1600,26400,8,0,11990000,0,0,0,4
20,288,1970,2800,100,-1,0,30000000,0,0,-1,54
11,173,2022,2800,20000,-1,0,26990000,1,1,1,2
64,783,2010,2000,157000,-1,0,3350000,0,0,0,14
23,5940,2019,2200,31000,-1,11,8900000,0,0,-1,5
60,725,2016,0,137535,-1,4,16000000,0,1,-1,8
11,176,2021,1500,39890,5,0,12980000,0,1,0,3
47,1209,2017,1600,82500,-1,0,6500000,0,0,0,7
19,270,2011,1400,211000,-1,0,4950000,1,0,-1,13
47,609,2018,0,109000,-1,2,11990000,0,1,-1,6
27,1691,2019,1200,132000,-1,3,7200000,0,0,0,5
11,908,2015,0,120000,-1,6,4650000,0,0,-1,9
64,792,2018,2000,121335,-1,0,12290000,1,0,1,6
47,622,2015,2500,200000,-1,1,11500000,1,0,-1,9
4,44,2023,0,885,-1,0,47990000,0,1,-1,1
27,352,2021,1100,25000,-1,2,6700000,0,0,0,3
63,762,2022,2700,23000,-1,4,22000000,0,0,0,2
49,1360,2016,0,133000,-1,6,7990000,1,0,-1,8
47,609,2017,2500,86000,0,2,13700000,0,1,1,7
63,763,2023,0,19340,-1,0,19190000,0,1,-1,1
20,298,2019,2000,40000,-1,0,16000000,0,1,0,5
49,654,2019,1500,55198,-1,0,14700000,1,1,0,5
61,744,2022,1500,32000,-1,5,13400000,0,0,1,2
40,469,2017,2000,88000,-1,0,8590000,0,0,-1,7
26,330,1993,0,165000,-1,3,3200000,0,1,-1,31
60,727,2019,2000,35000,-1,3,15500000,0,1,1,5
26,322,2019,3500,67000,-1,3,26900000,0,1,1,5
49,654,2018,1600,109000,0,0,10980000,1,1,0,6
6,74,2014,3000,109000,1,0,22980000,1,1,1,10
33,393,2015,2000,63000,-1,0,8900000,0,0,-1,9
49,657,2020,1500,55000,-1,5,19690000,1,1,0,4
61,1487,2017,1400,140000,-1,3,7000000,0,0,0,7
27,1691,2017,1200,74500,-1,0,5950000,0,0,0,7
6,112,2022,2000,42000,-1,0,36490000,0,1,0,2
61,747,2011,2000,175000,-1,5,6200000,0,0,0,13
40,470,2005,2000,217000,-1,0,3800000,0,1,-1,19
11,144,2009,1600,99000,-1,3,3600000,0,0,-1,15
33,393,2020,2000,55000,-1,10,14950000,0,0,-1,4
33,399,2007,1400,184000,-1,0,3450000,0,1,-1,17
49,657,2008,0,54000,0,5,21390000,1,1,-1,16
52,819,2016,1600,97000,-1,0,4800000,0,0,-1,8
11,158,2017,1400,131000,-1,3,4950000,0,0,0,7
47,609,2016,2500,152351,7,5,12790000,0,1,1,8
47,620,2017,3500,96000,1,0,16990000,0,1,1,7
60,723,2020,0,6800,6,0,17290000,0,1,1,4
7,5904,2021,1500,42500,6,0,8790000,0,0,0,3
16,241,2008,4700,0,-1,0,8990000,0,1,1,16
56,5901,2022,1300,27000,-1,0,18180000,0,1,0,2
17,250,2020,0,8700,-1,0,7500000,0,0,-1,4
47,1454,2018,0,32350,-1,12,20500000,1,1,-1,6
11,156,2020,3000,72300,-1,3,44750000,1,1,1,4
42,506,2004,3700,204000,-1,11,9500000,0,1,0,20
42,1374,2013,0,98794,-1,0,14999999,0,1,-1,11
42,1435,2014,0,188000,-1,3,10500000,1,0,-1,10
27,5916,2021,1400,4050,-1,0,7500000,0,0,0,3
65,795,2022,2000,36500,1,0,38900000,0,1,1,2
47,1829,2021,1600,22000,-1,0,14980000,0,1,-1,3
26,326,2016,2400,98300,6,0,11990000,0,1,0,8
27,1691,2023,1200,8900,-1,0,9990000,0,0,0,1
61,748,2017,1000,63530,-1,0,6000000,0,0,-1,7
50,664,2012,0,150000,-1,10,22990000,0,1,-1,12
11,156,2020,5300,51000,-1,0,34999999,0,1,1,4
33,5994,2023,0,22700,-1,0,15690000,0,1,-1,1
33,410,2008,1100,176000,-1,0,4200000,0,0,-1,16
47,616,2011,2000,160000,-1,0,6990000,0,1,1,13
47,1454,2017,0,110000,-1,0,19300000,1,1,-1,7
47,622,2014,2500,160000,-1,6,9500000,1,0,1,10
47,620,2018,3500,95000,-1,10,15900000,0,1,-1,6
61,736,2006,0,160000,-1,2,3600000,0,0,-1,18
63,762,2020,6500,95000,-1,11,16500000,1,0,1,4
6,68,2018,3000,65000,-1,0,38990000,0,1,-1,6
47,1454,2016,2300,187000,-1,0,12000000,1,0,1,8
63,756,2012,1500,152300,-1,5,4900000,0,0,0,12
61,734,2016,1600,95000,-1,0,8740000,0,1,1,8
40,468,2018,2000,68000,6,2,13600000,0,1,0,6
33,410,2016,0,79300,-1,0,6000000,0,0,-1,8
8,901,2016,0,100000,-1,0,5650000,0,0,-1,8
23,824,2013,2000,200000,-1,2,5390000,0,0,-1,11
34,423,2019,0,63270,-1,0,28990000,0,1,-1,5
20,299,2017,0,150000,-1,6,4990000,0,0,-1,7
47,1829,2018,1600,51000,-1,0,11790000,0,1,0,6
61,748,2016,1000,87325,-1,0,4900000,0,0,-1,8
61,736,2014,1200,71000,-1,3,5290000,0,0,-1,10
11,156,2023,0,6417,-1,4,48731093,1,1,1,1
19,265,2006,0,221000,-1,6,3100000,0,0,-1,18
59,719,2019,2200,90000,-1,1,13480000,1,0,1,5
61,750,2002,1300,136000,-1,0,2800000,0,0,0,22
33,393,2017,2000,103000,-1,0,12100000,0,1,-1,7
40,475,2013,2200,100000000,-1,6,13000000,1,0,0,11
50,1399,2021,3000,73000,4,0,54980000,0,1,1,3
61,736,2015,0,70000,-1,0,4800000,0,0,-1,9
33,393,2019,2000,64800,-1,0,15500000,0,1,-1,5
20,284,2019,3200,146000,-1,2,19300000,1,0,1,5
52,5989,2023,1000,10000,-1,0,7300000,0,0,0,1
6,113,2015,2000,130000,-1,5,14000000,0,1,-1,9
45,1395,2016,1200,180000,-1,0,6200000,0,0,0,8
40,471,2009,1500,141000,-1,0,4490000,0,0,0,15
59,717,2018,0,76000,-1,2,18990000,1,1,-1,6
20,284,2015,3200,243000,-1,2,11700000,1,0,1,9
210,206,2022,0,32000,0,0,22490000,3,1,0,2
42,575,2016,0,110000,-1,0,13990000,0,0,-1,8
27,1691,2018,1200,43500,-1,0,7290000,0,0,0,6
33,401,2017,1200,100500,-1,5,6500000,0,0,0,7
27,334,2019,2000,89000,-1,6,15490000,0,1,0,5
32,5910,2022,0,27700,-1,0,14590000,1,0,0,2
60,723,2022,2000,15000,-1,0,19980000,0,1,1,2
4,30,2020,3000,90000,8,0,38970000,0,1,-1,4
45,600,1996,0,235000,-1,5,4400000,1,1,1,28
45,602,2021,2400,1,-1,0,3900000,1,0,1,3
33,401,2021,0,53563,4,5,9890000,0,0,-1,3
49,657,2019,1500,144000,-1,0,14290000,1,1,0,5
4,43,2017,0,95000,0,5,29390000,1,1,-1,7
43,5605,2020,0,79000,-1,0,11500000,0,0,-1,4
42,5832,2022,2000,27000,-1,1,44950000,1,1,1,2
27,339,2021,2500,29786,-1,0,21980000,1,0,-1,3
31,382,2015,0,123000,-1,4,16000000,0,1,-1,9
47,616,2021,2000,17000,1,0,12990000,0,0,0,3
47,622,2022,4600,56007,-1,11,22990000,1,0,-1,2
10,5882,2023,0,5000,-1,3,11990000,0,1,-1,1
11,175,2018,1500,95000,-1,0,7500000,0,0,0,6
11,908,2006,0,100000,-1,9,2500000,0,0,-1,18
6,124,2015,0,85000,-1,0,13000000,0,1,-1,9
42,5596,2018,1800,92000,-1,7,9790000,1,0,-1,6
45,598,2019,2000,59597,-1,0,12800000,0,1,0,5
11,172,2010,1600,115000,-1,0,3800000,0,0,0,14
47,609,2016,2500,82500,-1,0,15490000,0,1,-1,8
11,158,2017,1500,103000,-1,3,5290000,0,0,-1,7
33,396,2016,0,118800,-1,0,14790000,1,1,1,8
55,697,2010,2000,155400,-1,0,6000000,0,1,0,14
27,334,2017,2000,95000,-1,3,12490000,0,0,-1,7
23,6123,2015,1500,86000,-1,0,5200000,0,0,0,9
59,717,2015,2200,115000,-1,1,10490000,1,1,1,9
63,757,2013,0,146000,-1,0,6700000,0,0,-1,11
20,299,2017,1600,49000,-1,0,8300000,0,0,0,7
4,5571,2022,1500,13000,0,0,26900000,0,1,0,2
33,400,2019,1600,48000,0,0,9990000,0,0,0,5
48,1231,2014,0,118676,1,0,8990000,1,1,1,10
34,6099,2015,0,126900,8,0,37990000,1,1,-1,9
47,1209,2015,1600,140000,-1,1,7000000,0,0,-1,9
78,6190,2023,2000,30,-1,0,33990000,0,1,1,1
9,5651,2019,1200,186000,-1,0,2490000,0,0,0,5
72,1409,2021,2000,37000,1,3,14690000,0,1,0,3
59,720,2019,2200,240000,-1,12,14000000,1,1,1,5
13,200,2023,1500,29200,-1,3,19500000,1,1,0,1
20,287,2017,2000,74000,-1,10,13000000,0,1,1,7
64,780,2023,0,8000,-1,0,9990000,0,0,-1,1
40,472,2014,3700,83000,-1,5,15000000,0,1,1,10
10,5583,2018,1500,44000,-1,0,6300000,0,0,0,6
47,624,2016,1600,134000,-1,3,5490000,0,0,0,8
13,200,2017,0,97000,-1,0,8300000,0,1,-1,7
60,728,2013,0,140000,-1,6,11000000,0,1,-1,11
27,352,2021,1100,22000,-1,0,6990000,0,0,-1,3
20,284,2019,3200,110000,-1,3,19900000,1,1,1,5
11,176,2015,2400,77162,-1,0,9980000,0,1,1,9
47,616,2015,0,97590,-1,2,8890000,0,1,-1,9
6,90,1994,0,80000,3,0,28900000,0,0,-1,30
27,353,2017,1400,34000,-1,0,7700000,0,0,0,7
47,622,2021,2300,63000,-1,0,22650000,1,1,1,3
49,810,2018,1600,120000,-1,0,9800000,1,0,0,6
20,298,2015,3500,84000,-1,3,14000000,0,1,1,9
49,810,2022,1200,40000,0,1,14990000,0,1,0,2
23,5940,2019,2000,40000,-1,7,7756800,1,0,0,5
47,622,2014,2500,110000,-1,4,10250000,1,0,0,10
61,748,2013,1000,159000,-1,0,4000000,0,0,0,11
43,586,2021,1500,21000,-1,5,7390000,0,0,-1,3
202,5643,2019,1400,100750,0,0,7790000,0,0,0,5
63,760,2010,0,182000,-1,2,6990000,0,0,-1,14
20,285,2014,2000,101000,-1,0,8100000,0,1,-1,10
44,593,2024,0,3312,-1,0,39900000,0,1,-1,0
27,5916,2021,1400,27554,-1,1,9490000,0,0,0,3
11,937,1964,1200,999999,-1,0,4600000,0,1,0,60
33,1161,2018,0,100000,-1,8,17700000,0,1,-1,6
63,762,2019,2800,50000,5,2,15990000,1,0,1,5
65,800,2015,0,132000,-1,0,12800000,0,0,-1,9
20,286,2018,0,63000,-1,11,21000000,0,1,1,6
40,471,2012,1500,140000,-1,11,4800000,0,0,-1,12
59,722,2010,0,200000,-1,5,6700000,1,0,1,14
27,1691,2023,1200,46000,-1,1,8590000,0,0,-1,1
33,401,2019,1400,62000,-1,0,9100000,0,0,0,5
63,760,2015,2500,93000,-1,1,12200000,0,0,0,9
43,583,2021,1500,41500,5,5,11290000,0,1,0,3
47,1829,2018,1600,38000,-1,0,10980000,0,0,-1,6
20,298,2013,2000,127600,4,0,9500000,0,1,0,11
50,664,2017,0,46000,-1,0,44900000,2,1,-1,7
11,180,2009,1400,150000,-1,0,2500000,0,0,-1,15
21,1106,2019,4900,90000,-1,0,4490000,0,0,-1,5
64,776,2017,1600,86000,-1,0,7950000,0,0,-1,7
45,1192,2010,2000,204612,-1,0,14000000,0,0,-1,14
17,1034,2019,1600,9800,-1,7,7500000,0,0,-1,5
31,385,2016,2400,75000,-1,1,12990000,0,1,-1,8
20,291,2017,1600,97000,-1,2,7590000,0,0,-1,7
27,1691,2022,1200,58315,6,0,7990000,0,0,0,2
61,747,2011,0,126000,-1,3,7000000,0,0,-1,13
16,240,2012,3600,141000,-1,5,8700000,0,1,1,12
40,472,2016,3700,79000,-1,0,14998000,0,1,1,8
47,616,2018,2000,51000,-1,0,10990000,0,0,0,6
64,1332,2018,1400,86000,-1,3,15900000,0,1,0,6
49,646,2018,0,53000,-1,0,17000000,1,0,-1,6
64,780,2019,1600,84000,-1,0,6500000,0,0,-1,5
